,Date,Prefecture,Severe cases
18024,2021/5/19,Mie,12
18025,2021/5/19,Shiga,7
18026,2021/5/19,Kyoto,23
18027,2021/5/19,Osaka,375
18028,2021/5/19,Hyogo,93
18029,2021/5/19,Nara,23
18030,2021/5/19,Wakayama,39
18031,2021/5/19,Tottori,1
18032,2021/5/19,Shimane,3
18033,2021/5/19,Okayama,26
18034,2021/5/19,Hiroshima,17
18035,2021/5/19,Yamaguchi,9
18036,2021/5/19,Tokushima,3
18037,2021/5/19,Kagawa,4
18038,2021/5/19,Ehime,5
18039,2021/5/19,Kochi,2
18040,2021/5/19,Fukuoka,81
18041,2021/5/19,Saga,8
18042,2021/5/19,Nagasaki,16
18043,2021/5/19,Kumamoto,21
18044,2021/5/19,Oita,6
18045,2021/5/19,Miyazaki,5
18046,2021/5/19,Kagoshima,3
18047,2021/5/19,Okinawa,45
18048,2021/5/20,ALL,1294
18049,2021/5/20,Hokkaido,46
18050,2021/5/20,Aomori,5
18051,2021/5/20,Iwate,1
18052,2021/5/20,Miyagi,9
18053,2021/5/20,Akita,0
18054,2021/5/20,Yamagata,5
18055,2021/5/20,Fukushima,23
18056,2021/5/20,Ibaraki,13
18057,2021/5/20,Tochigi,9
18058,2021/5/20,Gunma,16
18059,2021/5/20,Saitama,50
18060,2021/5/20,Chiba,24
18061,2021/5/20,Tokyo,69
18062,2021/5/20,Kanagawa,59
18063,2021/5/20,Niigata,6
18064,2021/5/20,Toyama,6
18065,2021/5/20,Ishikawa,11
18066,2021/5/20,Fukui,1
18067,2021/5/20,Yamanashi,1
18068,2021/5/20,Nagano,7
18069,2021/5/20,Gifu,19
18070,2021/5/20,Shizuoka,8
18071,2021/5/20,Aichi,79
18072,2021/5/20,Mie,11
18073,2021/5/20,Shiga,7
18074,2021/5/20,Kyoto,23
18075,2021/5/20,Osaka,372
18076,2021/5/20,Hyogo,95
18077,2021/5/20,Nara,23
18078,2021/5/20,Wakayama,38
18079,2021/5/20,Tottori,0
18080,2021/5/20,Shimane,3
18081,2021/5/20,Okayama,26
18082,2021/5/20,Hiroshima,16
18083,2021/5/20,Yamaguchi,10
18084,2021/5/20,Tokushima,3
18085,2021/5/20,Kagawa,3
18086,2021/5/20,Ehime,4
18087,2021/5/20,Kochi,2
18088,2021/5/20,Fukuoka,83
18089,2021/5/20,Saga,8
18090,2021/5/20,Nagasaki,16
18091,2021/5/20,Kumamoto,22
18092,2021/5/20,Oita,5
18093,2021/5/20,Miyazaki,7
18094,2021/5/20,Kagoshima,3
18095,2021/5/20,Okinawa,47
18096,2021/5/21,ALL,1303
18097,2021/5/21,Hokkaido,47
18098,2021/5/21,Aomori,5
18099,2021/5/21,Iwate,1
18100,2021/5/21,Miyagi,9
18101,2021/5/21,Akita,0
18102,2021/5/21,Yamagata,5
18103,2021/5/21,Fukushima,25
18104,2021/5/21,Ibaraki,11
18105,2021/5/21,Tochigi,9
18106,2021/5/21,Gunma,15
18107,2021/5/21,Saitama,52
18108,2021/5/21,Chiba,25
18109,2021/5/21,Tokyo,65
18110,2021/5/21,Kanagawa,66
18111,2021/5/21,Niigata,6
18112,2021/5/21,Toyama,7
18113,2021/5/21,Ishikawa,10
18114,2021/5/21,Fukui,1
18115,2021/5/21,Yamanashi,1
18116,2021/5/21,Nagano,7
18117,2021/5/21,Gifu,21
18118,2021/5/21,Shizuoka,7
18119,2021/5/21,Aichi,79
18120,2021/5/21,Mie,12
18121,2021/5/21,Shiga,10
18122,2021/5/21,Kyoto,23
18123,2021/5/21,Osaka,352
18124,2021/5/21,Hyogo,96
18125,2021/5/21,Nara,25
18126,2021/5/21,Wakayama,42
18127,2021/5/21,Tottori,0
18128,2021/5/21,Shimane,3
18129,2021/5/21,Okayama,30
18130,2021/5/21,Hiroshima,18
18131,2021/5/21,Yamaguchi,10
18132,2021/5/21,Tokushima,3
18133,2021/5/21,Kagawa,5
18134,2021/5/21,Ehime,4
18135,2021/5/21,Kochi,3
18136,2021/5/21,Fukuoka,79
18137,2021/5/21,Saga,8
18138,2021/5/21,Nagasaki,15
18139,2021/5/21,Kumamoto,24
18140,2021/5/21,Oita,5
18141,2021/5/21,Miyazaki,7
18142,2021/5/21,Kagoshima,2
18143,2021/5/21,Okinawa,53
18144,2021/5/22,ALL,1304
18145,2021/5/22,Hokkaido,49
18146,2021/5/22,Aomori,5
18147,2021/5/22,Iwate,1
18148,2021/5/22,Miyagi,8
18149,2021/5/22,Akita,0
18150,2021/5/22,Yamagata,5
18151,2021/5/22,Fukushima,25
18152,2021/5/22,Ibaraki,10
18153,2021/5/22,Tochigi,9
18154,2021/5/22,Gunma,13
18155,2021/5/22,Saitama,55
18156,2021/5/22,Chiba,24
18157,2021/5/22,Tokyo,62
18158,2021/5/22,Kanagawa,69
18159,2021/5/22,Niigata,6
18160,2021/5/22,Toyama,8
18161,2021/5/22,Ishikawa,12
18162,2021/5/22,Fukui,0
18163,2021/5/22,Yamanashi,1
18164,2021/5/22,Nagano,7
18165,2021/5/22,Gifu,21
18166,2021/5/22,Shizuoka,8
18167,2021/5/22,Aichi,87
18168,2021/5/22,Mie,16
18169,2021/5/22,Shiga,10
18170,2021/5/22,Kyoto,19
18171,2021/5/22,Osaka,344
18172,2021/5/22,Hyogo,98
18173,2021/5/22,Nara,24
18174,2021/5/22,Wakayama,43
18175,2021/5/22,Tottori,0
18176,2021/5/22,Shimane,3
18177,2021/5/22,Okayama,30
18178,2021/5/22,Hiroshima,18
18179,2021/5/22,Yamaguchi,10
18180,2021/5/22,Tokushima,3
18181,2021/5/22,Kagawa,5
18182,2021/5/22,Ehime,4
18183,2021/5/22,Kochi,3
18184,2021/5/22,Fukuoka,78
18185,2021/5/22,Saga,5
18186,2021/5/22,Nagasaki,15
18187,2021/5/22,Kumamoto,27
18188,2021/5/22,Oita,5
18189,2021/5/22,Miyazaki,7
18190,2021/5/22,Kagoshima,1
18191,2021/5/22,Okinawa,51
18192,2021/5/23,ALL,1300
18193,2021/5/23,Hokkaido,47
18194,2021/5/23,Aomori,5
18195,2021/5/23,Iwate,1
18196,2021/5/23,Miyagi,9
18197,2021/5/23,Akita,0
18198,2021/5/23,Yamagata,5
18199,2021/5/23,Fukushima,25
18200,2021/5/23,Ibaraki,8
18201,2021/5/23,Tochigi,9
18202,2021/5/23,Gunma,18
18203,2021/5/23,Saitama,53
18204,2021/5/23,Chiba,25
18205,2021/5/23,Tokyo,61
18206,2021/5/23,Kanagawa,69
18207,2021/5/23,Niigata,6
18208,2021/5/23,Toyama,6
18209,2021/5/23,Ishikawa,13
18210,2021/5/23,Fukui,0
18211,2021/5/23,Yamanashi,1
18212,2021/5/23,Nagano,7
18213,2021/5/23,Gifu,23
18214,2021/5/23,Shizuoka,8
18215,2021/5/23,Aichi,92
18216,2021/5/23,Mie,17
18217,2021/5/23,Shiga,9
18218,2021/5/23,Kyoto,18
18219,2021/5/23,Osaka,337
18220,2021/5/23,Hyogo,96
18221,2021/5/23,Nara,23
18222,2021/5/23,Wakayama,42
18223,2021/5/23,Tottori,0
18224,2021/5/23,Shimane,3
18225,2021/5/23,Okayama,30
18226,2021/5/23,Hiroshima,18
18227,2021/5/23,Yamaguchi,8
18228,2021/5/23,Tokushima,3
18229,2021/5/23,Kagawa,4
18230,2021/5/23,Ehime,4
18231,2021/5/23,Kochi,3
18232,2021/5/23,Fukuoka,76
18233,2021/5/23,Saga,6
18234,2021/5/23,Nagasaki,13
18235,2021/5/23,Kumamoto,26
18236,2021/5/23,Oita,6
18237,2021/5/23,Miyazaki,7
18238,2021/5/23,Kagoshima,1
18239,2021/5/23,Okinawa,59
18240,2021/5/24,ALL,1294
18241,2021/5/24,Hokkaido,48
18242,2021/5/24,Aomori,5
18243,2021/5/24,Iwate,1
18244,2021/5/24,Miyagi,10
18245,2021/5/24,Akita,0
18246,2021/5/24,Yamagata,5
18247,2021/5/24,Fukushima,22
18248,2021/5/24,Ibaraki,9
18249,2021/5/24,Tochigi,10
18250,2021/5/24,Gunma,16
18251,2021/5/24,Saitama,52
18252,2021/5/24,Chiba,27
18253,2021/5/24,Tokyo,68
18254,2021/5/24,Kanagawa,69
18255,2021/5/24,Niigata,8
18256,2021/5/24,Toyama,6
18257,2021/5/24,Ishikawa,14
18258,2021/5/24,Fukui,0
18259,2021/5/24,Yamanashi,1
18260,2021/5/24,Nagano,11
18261,2021/5/24,Gifu,24
18262,2021/5/24,Shizuoka,7
18263,2021/5/24,Aichi,89
18264,2021/5/24,Mie,17
18265,2021/5/24,Shiga,11
18266,2021/5/24,Kyoto,19
18267,2021/5/24,Osaka,318
18268,2021/5/24,Hyogo,96
18269,2021/5/24,Nara,23
18270,2021/5/24,Wakayama,37
18271,2021/5/24,Tottori,0
18272,2021/5/24,Shimane,4
18273,2021/5/24,Okayama,30
18274,2021/5/24,Hiroshima,21
18275,2021/5/24,Yamaguchi,9
18276,2021/5/24,Tokushima,1
18277,2021/5/24,Kagawa,4
18278,2021/5/24,Ehime,5
18279,2021/5/24,Kochi,3
18280,2021/5/24,Fukuoka,81
18281,2021/5/24,Saga,6
18282,2021/5/24,Nagasaki,8
18283,2021/5/24,Kumamoto,25
18284,2021/5/24,Oita,7
18285,2021/5/24,Miyazaki,4
18286,2021/5/24,Kagoshima,3
18287,2021/5/24,Okinawa,60
18288,2021/5/25,ALL,1413
18289,2021/5/25,Hokkaido,60
18290,2021/5/25,Aomori,4
18291,2021/5/25,Iwate,2
18292,2021/5/25,Miyagi,9
18293,2021/5/25,Akita,0
18294,2021/5/25,Yamagata,5
18295,2021/5/25,Fukushima,20
18296,2021/5/25,Ibaraki,11
18297,2021/5/25,Tochigi,8
18298,2021/5/25,Gunma,19
18299,2021/5/25,Saitama,51
18300,2021/5/25,Chiba,26
18301,2021/5/25,Tokyo,71
18302,2021/5/25,Kanagawa,78
18303,2021/5/25,Niigata,7
18304,2021/5/25,Toyama,6
18305,2021/5/25,Ishikawa,16
18306,2021/5/25,Fukui,1
18307,2021/5/25,Yamanashi,1
18308,2021/5/25,Nagano,9
18309,2021/5/25,Gifu,23
18310,2021/5/25,Shizuoka,5
18311,2021/5/25,Aichi,88
18312,2021/5/25,Mie,16
18313,2021/5/25,Shiga,9
18314,2021/5/25,Kyoto,34
18315,2021/5/25,Osaka,401
18316,2021/5/25,Hyogo,95
18317,2021/5/25,Nara,25
18318,2021/5/25,Wakayama,38
18319,2021/5/25,Tottori,0
18320,2021/5/25,Shimane,4
18321,2021/5/25,Okayama,30
18322,2021/5/25,Hiroshima,23
18323,2021/5/25,Yamaguchi,8
18324,2021/5/25,Tokushima,2
18325,2021/5/25,Kagawa,5
18326,2021/5/25,Ehime,4
18327,2021/5/25,Kochi,4
18328,2021/5/25,Fukuoka,80
18329,2021/5/25,Saga,6
18330,2021/5/25,Nagasaki,7
18331,2021/5/25,Kumamoto,26
18332,2021/5/25,Oita,6
18333,2021/5/25,Miyazaki,4
18334,2021/5/25,Kagoshima,2
18335,2021/5/25,Okinawa,64
18336,2021/5/26,ALL,1371
18337,2021/5/26,Hokkaido,60
18338,2021/5/26,Aomori,4
18339,2021/5/26,Iwate,2
18340,2021/5/26,Miyagi,9
18341,2021/5/26,Akita,1
18342,2021/5/26,Yamagata,6
18343,2021/5/26,Fukushima,16
18344,2021/5/26,Ibaraki,10
18345,2021/5/26,Tochigi,8
18346,2021/5/26,Gunma,20
18347,2021/5/26,Saitama,49
18348,2021/5/26,Chiba,23
18349,2021/5/26,Tokyo,70
18350,2021/5/26,Kanagawa,75
18351,2021/5/26,Niigata,7
18352,2021/5/26,Toyama,6
18353,2021/5/26,Ishikawa,16
18354,2021/5/26,Fukui,1
18355,2021/5/26,Yamanashi,1
18356,2021/5/26,Nagano,9
18357,2021/5/26,Gifu,22
18358,2021/5/26,Shizuoka,5
18359,2021/5/26,Aichi,90
18360,2021/5/26,Mie,13
18361,2021/5/26,Shiga,10
18362,2021/5/26,Kyoto,32
18363,2021/5/26,Osaka,385
18364,2021/5/26,Hyogo,91
18365,2021/5/26,Nara,22
18366,2021/5/26,Wakayama,33
18367,2021/5/26,Tottori,0
18368,2021/5/26,Shimane,4
18369,2021/5/26,Okayama,30
18370,2021/5/26,Hiroshima,24
18371,2021/5/26,Yamaguchi,7
18372,2021/5/26,Tokushima,2
18373,2021/5/26,Kagawa,5
18374,2021/5/26,Ehime,4
18375,2021/5/26,Kochi,4
18376,2021/5/26,Fukuoka,83
18377,2021/5/26,Saga,6
18378,2021/5/26,Nagasaki,6
18379,2021/5/26,Kumamoto,25
18380,2021/5/26,Oita,6
18381,2021/5/26,Miyazaki,3
18382,2021/5/26,Kagoshima,2
18383,2021/5/26,Okinawa,64
18384,2021/5/27,ALL,1375
18385,2021/5/27,Hokkaido,56
18386,2021/5/27,Aomori,2
18387,2021/5/27,Iwate,2
18388,2021/5/27,Miyagi,8
18389,2021/5/27,Akita,1
18390,2021/5/27,Yamagata,6
18391,2021/5/27,Fukushima,17
18392,2021/5/27,Ibaraki,8
18393,2021/5/27,Tochigi,8
18394,2021/5/27,Gunma,20
18395,2021/5/27,Saitama,47
18396,2021/5/27,Chiba,21
18397,2021/5/27,Tokyo,69
18398,2021/5/27,Kanagawa,73
18399,2021/5/27,Niigata,6
18400,2021/5/27,Toyama,6
18401,2021/5/27,Ishikawa,15
18402,2021/5/27,Fukui,1
18403,2021/5/27,Yamanashi,1
18404,2021/5/27,Nagano,11
18405,2021/5/27,Gifu,21
18406,2021/5/27,Shizuoka,5
18407,2021/5/27,Aichi,99
18408,2021/5/27,Mie,14
18409,2021/5/27,Shiga,9
18410,2021/5/27,Kyoto,32
18411,2021/5/27,Osaka,383
18412,2021/5/27,Hyogo,97
18413,2021/5/27,Nara,21
18414,2021/5/27,Wakayama,35
18415,2021/5/27,Tottori,0
18416,2021/5/27,Shimane,4
18417,2021/5/27,Okayama,30
18418,2021/5/27,Hiroshima,24
18419,2021/5/27,Yamaguchi,7
18420,2021/5/27,Tokushima,3
18421,2021/5/27,Kagawa,4
18422,2021/5/27,Ehime,5
18423,2021/5/27,Kochi,4
18424,2021/5/27,Fukuoka,82
18425,2021/5/27,Saga,5
18426,2021/5/27,Nagasaki,7
18427,2021/5/27,Kumamoto,23
18428,2021/5/27,Oita,6
18429,2021/5/27,Miyazaki,2
18430,2021/5/27,Kagoshima,2
18431,2021/5/27,Okinawa,73
18432,2021/5/28,ALL,1383
18433,2021/5/28,Hokkaido,56
18434,2021/5/28,Aomori,1
18435,2021/5/28,Iwate,2
18436,2021/5/28,Miyagi,8
18437,2021/5/28,Akita,1
18438,2021/5/28,Yamagata,5
18439,2021/5/28,Fukushima,15
18440,2021/5/28,Ibaraki,9
18441,2021/5/28,Tochigi,9
18442,2021/5/28,Gunma,21
18443,2021/5/28,Saitama,44
18444,2021/5/28,Chiba,20
18445,2021/5/28,Tokyo,70
18446,2021/5/28,Kanagawa,77
18447,2021/5/28,Niigata,7
18448,2021/5/28,Toyama,6
18449,2021/5/28,Ishikawa,16
18450,2021/5/28,Fukui,1
18451,2021/5/28,Yamanashi,1
18452,2021/5/28,Nagano,12
18453,2021/5/28,Gifu,20
18454,2021/5/28,Shizuoka,6
18455,2021/5/28,Aichi,103
18456,2021/5/28,Mie,13
18457,2021/5/28,Shiga,13
18458,2021/5/28,Kyoto,32
18459,2021/5/28,Osaka,377
18460,2021/5/28,Hyogo,97
18461,2021/5/28,Nara,19
18462,2021/5/28,Wakayama,32
18463,2021/5/28,Tottori,0
18464,2021/5/28,Shimane,4
18465,2021/5/28,Okayama,31
18466,2021/5/28,Hiroshima,30
18467,2021/5/28,Yamaguchi,7
18468,2021/5/28,Tokushima,3
18469,2021/5/28,Kagawa,2
18470,2021/5/28,Ehime,5
18471,2021/5/28,Kochi,5
18472,2021/5/28,Fukuoka,82
18473,2021/5/28,Saga,5
18474,2021/5/28,Nagasaki,6
18475,2021/5/28,Kumamoto,27
18476,2021/5/28,Oita,6
18477,2021/5/28,Miyazaki,2
18478,2021/5/28,Kagoshima,3
18479,2021/5/28,Okinawa,72
18480,2021/5/29,ALL,1347
18481,2021/5/29,Hokkaido,54
18482,2021/5/29,Aomori,1
18483,2021/5/29,Iwate,2
18484,2021/5/29,Miyagi,7
18485,2021/5/29,Akita,1
18486,2021/5/29,Yamagata,5
18487,2021/5/29,Fukushima,15
18488,2021/5/29,Ibaraki,8
18489,2021/5/29,Tochigi,10
18490,2021/5/29,Gunma,18
18491,2021/5/29,Saitama,44
18492,2021/5/29,Chiba,19
18493,2021/5/29,Tokyo,78
18494,2021/5/29,Kanagawa,73
18495,2021/5/29,Niigata,7
18496,2021/5/29,Toyama,8
18497,2021/5/29,Ishikawa,13
18498,2021/5/29,Fukui,1
18499,2021/5/29,Yamanashi,1
18500,2021/5/29,Nagano,9
18501,2021/5/29,Gifu,21
18502,2021/5/29,Shizuoka,5
18503,2021/5/29,Aichi,100
18504,2021/5/29,Mie,12
18505,2021/5/29,Shiga,13
18506,2021/5/29,Kyoto,27
18507,2021/5/29,Osaka,367
18508,2021/5/29,Hyogo,100
18509,2021/5/29,Nara,18
18510,2021/5/29,Wakayama,29
18511,2021/5/29,Tottori,0
18512,2021/5/29,Shimane,4
18513,2021/5/29,Okayama,31
18514,2021/5/29,Hiroshima,30
18515,2021/5/29,Yamaguchi,6
18516,2021/5/29,Tokushima,3
18517,2021/5/29,Kagawa,4
18518,2021/5/29,Ehime,5
18519,2021/5/29,Kochi,5
18520,2021/5/29,Fukuoka,71
18521,2021/5/29,Saga,5
18522,2021/5/29,Nagasaki,6
18523,2021/5/29,Kumamoto,25
18524,2021/5/29,Oita,5
18525,2021/5/29,Miyazaki,2
18526,2021/5/29,Kagoshima,3
18527,2021/5/29,Okinawa,76
18528,2021/5/30,ALL,1349
18529,2021/5/30,Hokkaido,54
18530,2021/5/30,Aomori,1
18531,2021/5/30,Iwate,2
18532,2021/5/30,Miyagi,7
18533,2021/5/30,Akita,1
18534,2021/5/30,Yamagata,5
18535,2021/5/30,Fukushima,15
18536,2021/5/30,Ibaraki,8
18537,2021/5/30,Tochigi,11
18538,2021/5/30,Gunma,18
18539,2021/5/30,Saitama,45
18540,2021/5/30,Chiba,19
18541,2021/5/30,Tokyo,77
18542,2021/5/30,Kanagawa,72
18543,2021/5/30,Niigata,7
18544,2021/5/30,Toyama,9
18545,2021/5/30,Ishikawa,12
18546,2021/5/30,Fukui,0
18547,2021/5/30,Yamanashi,1
18548,2021/5/30,Nagano,9
18549,2021/5/30,Gifu,20
18550,2021/5/30,Shizuoka,6
18551,2021/5/30,Aichi,103
18552,2021/5/30,Mie,11
18553,2021/5/30,Shiga,13
18554,2021/5/30,Kyoto,35
18555,2021/5/30,Osaka,370
18556,2021/5/30,Hyogo,95
18557,2021/5/30,Nara,16
18558,2021/5/30,Wakayama,24
18559,2021/5/30,Tottori,0
18560,2021/5/30,Shimane,4
18561,2021/5/30,Okayama,31
18562,2021/5/30,Hiroshima,30
18563,2021/5/30,Yamaguchi,6
18564,2021/5/30,Tokushima,3
18565,2021/5/30,Kagawa,4
18566,2021/5/30,Ehime,4
18567,2021/5/30,Kochi,5
18568,2021/5/30,Fukuoka,72
18569,2021/5/30,Saga,5
18570,2021/5/30,Nagasaki,4
18571,2021/5/30,Kumamoto,23
18572,2021/5/30,Oita,5
18573,2021/5/30,Miyazaki,2
18574,2021/5/30,Kagoshima,3
18575,2021/5/30,Okinawa,82
18576,2021/5/31,ALL,1323
18577,2021/5/31,Hokkaido,53
18578,2021/5/31,Aomori,1
18579,2021/5/31,Iwate,2
18580,2021/5/31,Miyagi,7
18581,2021/5/31,Akita,1
18582,2021/5/31,Yamagata,5
18583,2021/5/31,Fukushima,11
18584,2021/5/31,Ibaraki,10
18585,2021/5/31,Tochigi,11
18586,2021/5/31,Gunma,17
18587,2021/5/31,Saitama,44
18588,2021/5/31,Chiba,18
18589,2021/5/31,Tokyo,75
18590,2021/5/31,Kanagawa,79
18591,2021/5/31,Niigata,7
18592,2021/5/31,Toyama,9
18593,2021/5/31,Ishikawa,11
18594,2021/5/31,Fukui,0
18595,2021/5/31,Yamanashi,1
18596,2021/5/31,Nagano,8
18597,2021/5/31,Gifu,18
18598,2021/5/31,Shizuoka,6
18599,2021/5/31,Aichi,100
18600,2021/5/31,Mie,11
18601,2021/5/31,Shiga,13
18602,2021/5/31,Kyoto,26
18603,2021/5/31,Osaka,367
18604,2021/5/31,Hyogo,93
18605,2021/5/31,Nara,17
18606,2021/5/31,Wakayama,23
18607,2021/5/31,Tottori,0
18608,2021/5/31,Shimane,4
18609,2021/5/31,Okayama,31
18610,2021/5/31,Hiroshima,27
18611,2021/5/31,Yamaguchi,6
18612,2021/5/31,Tokushima,3
18613,2021/5/31,Kagawa,4
18614,2021/5/31,Ehime,4
18615,2021/5/31,Kochi,4
18616,2021/5/31,Fukuoka,74
18617,2021/5/31,Saga,5
18618,2021/5/31,Nagasaki,3
18619,2021/5/31,Kumamoto,21
18620,2021/5/31,Oita,5
18621,2021/5/31,Miyazaki,3
18622,2021/5/31,Kagoshima,3
18623,2021/5/31,Okinawa,82
18624,2021/6/1,ALL,1284
18625,2021/6/1,Hokkaido,56
18626,2021/6/1,Aomori,1
18627,2021/6/1,Iwate,1
18628,2021/6/1,Miyagi,7
18629,2021/6/1,Akita,1
18630,2021/6/1,Yamagata,5
18631,2021/6/1,Fukushima,12
18632,2021/6/1,Ibaraki,9
18633,2021/6/1,Tochigi,12
18634,2021/6/1,Gunma,19
18635,2021/6/1,Saitama,44
18636,2021/6/1,Chiba,17
18637,2021/6/1,Tokyo,70
18638,2021/6/1,Kanagawa,74
18639,2021/6/1,Niigata,5
18640,2021/6/1,Toyama,9
18641,2021/6/1,Ishikawa,11
18642,2021/6/1,Fukui,0
18643,2021/6/1,Yamanashi,1
18644,2021/6/1,Nagano,7
18645,2021/6/1,Gifu,17
18646,2021/6/1,Shizuoka,7
18647,2021/6/1,Aichi,95
18648,2021/6/1,Mie,11
18649,2021/6/1,Shiga,13
18650,2021/6/1,Kyoto,26
18651,2021/6/1,Osaka,339
18652,2021/6/1,Hyogo,88
18653,2021/6/1,Nara,16
18654,2021/6/1,Wakayama,21
18655,2021/6/1,Tottori,0
18656,2021/6/1,Shimane,4
18657,2021/6/1,Okayama,31
18658,2021/6/1,Hiroshima,24
18659,2021/6/1,Yamaguchi,7
18660,2021/6/1,Tokushima,2
18661,2021/6/1,Kagawa,6
18662,2021/6/1,Ehime,4
18663,2021/6/1,Kochi,5
18664,2021/6/1,Fukuoka,77
18665,2021/6/1,Saga,4
18666,2021/6/1,Nagasaki,2
18667,2021/6/1,Kumamoto,25
18668,2021/6/1,Oita,6
18669,2021/6/1,Miyazaki,3
18670,2021/6/1,Kagoshima,2
18671,2021/6/1,Okinawa,88
18672,2021/6/2,ALL,1227
18673,2021/6/2,Hokkaido,51
18674,2021/6/2,Aomori,1
18675,2021/6/2,Iwate,2
18676,2021/6/2,Miyagi,7
18677,2021/6/2,Akita,1
18678,2021/6/2,Yamagata,4
18679,2021/6/2,Fukushima,11
18680,2021/6/2,Ibaraki,10
18681,2021/6/2,Tochigi,11
18682,2021/6/2,Gunma,18
18683,2021/6/2,Saitama,48
18684,2021/6/2,Chiba,20
18685,2021/6/2,Tokyo,73
18686,2021/6/2,Kanagawa,66
18687,2021/6/2,Niigata,7
18688,2021/6/2,Toyama,8
18689,2021/6/2,Ishikawa,9
18690,2021/6/2,Fukui,0
18691,2021/6/2,Yamanashi,1
18692,2021/6/2,Nagano,5
18693,2021/6/2,Gifu,18
18694,2021/6/2,Shizuoka,7
18695,2021/6/2,Aichi,95
18696,2021/6/2,Mie,11
18697,2021/6/2,Shiga,12
18698,2021/6/2,Kyoto,24
18699,2021/6/2,Osaka,306
18700,2021/6/2,Hyogo,90
18701,2021/6/2,Nara,11
18702,2021/6/2,Wakayama,19
18703,2021/6/2,Tottori,0
18704,2021/6/2,Shimane,3
18705,2021/6/2,Okayama,31
18706,2021/6/2,Hiroshima,26
18707,2021/6/2,Yamaguchi,6
18708,2021/6/2,Tokushima,2
18709,2021/6/2,Kagawa,6
18710,2021/6/2,Ehime,4
18711,2021/6/2,Kochi,7
18712,2021/6/2,Fukuoka,75
18713,2021/6/2,Saga,3
18714,2021/6/2,Nagasaki,2
18715,2021/6/2,Kumamoto,24
18716,2021/6/2,Oita,3
18717,2021/6/2,Miyazaki,3
18718,2021/6/2,Kagoshima,2
18719,2021/6/2,Okinawa,84
18720,2021/6/3,ALL,1198
18721,2021/6/3,Hokkaido,46
18722,2021/6/3,Aomori,1
18723,2021/6/3,Iwate,1
18724,2021/6/3,Miyagi,6
18725,2021/6/3,Akita,1
18726,2021/6/3,Yamagata,3
18727,2021/6/3,Fukushima,10
18728,2021/6/3,Ibaraki,10
18729,2021/6/3,Tochigi,12
18730,2021/6/3,Gunma,18
18731,2021/6/3,Saitama,50
18732,2021/6/3,Chiba,18
18733,2021/6/3,Tokyo,67
18734,2021/6/3,Kanagawa,68
18735,2021/6/3,Niigata,7
18736,2021/6/3,Toyama,7
18737,2021/6/3,Ishikawa,9
18738,2021/6/3,Fukui,0
18739,2021/6/3,Yamanashi,1
18740,2021/6/3,Nagano,5
18741,2021/6/3,Gifu,20
18742,2021/6/3,Shizuoka,7
18743,2021/6/3,Aichi,95
18744,2021/6/3,Mie,11
18745,2021/6/3,Shiga,14
18746,2021/6/3,Kyoto,25
18747,2021/6/3,Osaka,293
18748,2021/6/3,Hyogo,77
18749,2021/6/3,Nara,9
18750,2021/6/3,Wakayama,20
18751,2021/6/3,Tottori,0
18752,2021/6/3,Shimane,3
18753,2021/6/3,Okayama,31
18754,2021/6/3,Hiroshima,26
18755,2021/6/3,Yamaguchi,5
18756,2021/6/3,Tokushima,1
18757,2021/6/3,Kagawa,6
18758,2021/6/3,Ehime,4
18759,2021/6/3,Kochi,7
18760,2021/6/3,Fukuoka,77
18761,2021/6/3,Saga,3
18762,2021/6/3,Nagasaki,2
18763,2021/6/3,Kumamoto,26
18764,2021/6/3,Oita,4
18765,2021/6/3,Miyazaki,2
18766,2021/6/3,Kagoshima,3
18767,2021/6/3,Okinawa,87
18768,2021/6/4,ALL,1157
18769,2021/6/4,Hokkaido,47
18770,2021/6/4,Aomori,2
18771,2021/6/4,Iwate,1
18772,2021/6/4,Miyagi,8
18773,2021/6/4,Akita,1
18774,2021/6/4,Yamagata,3
18775,2021/6/4,Fukushima,8
18776,2021/6/4,Ibaraki,9
18777,2021/6/4,Tochigi,9
18778,2021/6/4,Gunma,17
18779,2021/6/4,Saitama,52
18780,2021/6/4,Chiba,19
18781,2021/6/4,Tokyo,62
18782,2021/6/4,Kanagawa,70
18783,2021/6/4,Niigata,5
18784,2021/6/4,Toyama,8
18785,2021/6/4,Ishikawa,8
18786,2021/6/4,Fukui,0
18787,2021/6/4,Yamanashi,1
18788,2021/6/4,Nagano,5
18789,2021/6/4,Gifu,22
18790,2021/6/4,Shizuoka,5
18791,2021/6/4,Aichi,87
18792,2021/6/4,Mie,11
18793,2021/6/4,Shiga,13
18794,2021/6/4,Kyoto,24
18795,2021/6/4,Osaka,287
18796,2021/6/4,Hyogo,78
18797,2021/6/4,Nara,9
18798,2021/6/4,Wakayama,17
18799,2021/6/4,Tottori,0
18800,2021/6/4,Shimane,3
18801,2021/6/4,Okayama,18
18802,2021/6/4,Hiroshima,22
18803,2021/6/4,Yamaguchi,5
18804,2021/6/4,Tokushima,1
18805,2021/6/4,Kagawa,6
18806,2021/6/4,Ehime,4
18807,2021/6/4,Kochi,10
18808,2021/6/4,Fukuoka,75
18809,2021/6/4,Saga,3
18810,2021/6/4,Nagasaki,2
18811,2021/6/4,Kumamoto,22
18812,2021/6/4,Oita,4
18813,2021/6/4,Miyazaki,2
