,Date,Prefecture,Deaths(Cumulative)
18373,2021/5/26,Kagawa,24
18374,2021/5/26,Ehime,72
18375,2021/5/26,Kochi,20
18376,2021/5/26,Fukuoka,429
18377,2021/5/26,Saga,18
18378,2021/5/26,Nagasaki,63
18379,2021/5/26,Kumamoto,94
18380,2021/5/26,Oita,40
18381,2021/5/26,Miyazaki,25
18382,2021/5/26,Kagoshima,30
18383,2021/5/26,Okinawa,148
18384,2021/5/27,ALL,12710
18385,2021/5/27,Hokkaido,1049
18386,2021/5/27,Aomori,29
18387,2021/5/27,Iwate,43
18388,2021/5/27,Miyagi,82
18389,2021/5/27,Akita,12
18390,2021/5/27,Yamagata,40
18391,2021/5/27,Fukushima,140
18392,2021/5/27,Ibaraki,145
18393,2021/5/27,Tochigi,75
18394,2021/5/27,Gunma,134
18395,2021/5/27,Saitama,779
18396,2021/5/27,Chiba,676
18397,2021/5/27,Tokyo,2042
18398,2021/5/27,Kanagawa,877
18399,2021/5/27,Niigata,36
18400,2021/5/27,Toyama,35
18401,2021/5/27,Ishikawa,101
18402,2021/5/27,Fukui,34
18403,2021/5/27,Yamanashi,19
18404,2021/5/27,Nagano,80
18405,2021/5/27,Gifu,156
18406,2021/5/27,Shizuoka,136
18407,2021/5/27,Aichi,743
18408,2021/5/27,Mie,103
18409,2021/5/27,Shiga,79
18410,2021/5/27,Kyoto,204
18411,2021/5/27,Osaka,2247
18412,2021/5/27,Hyogo,1148
18413,2021/5/27,Nara,110
18414,2021/5/27,Wakayama,42
18415,2021/5/27,Tottori,2
18416,2021/5/27,Shimane,0
18417,2021/5/27,Okayama,100
18418,2021/5/27,Hiroshima,119
18419,2021/5/27,Yamaguchi,60
18420,2021/5/27,Tokushima,61
18421,2021/5/27,Kagawa,24
18422,2021/5/27,Ehime,72
18423,2021/5/27,Kochi,20
18424,2021/5/27,Fukuoka,435
18425,2021/5/27,Saga,19
18426,2021/5/27,Nagasaki,63
18427,2021/5/27,Kumamoto,94
18428,2021/5/27,Oita,42
18429,2021/5/27,Miyazaki,25
18430,2021/5/27,Kagoshima,30
18431,2021/5/27,Okinawa,148
18432,2021/5/28,ALL,12816
18433,2021/5/28,Hokkaido,1066
18434,2021/5/28,Aomori,30
18435,2021/5/28,Iwate,43
18436,2021/5/28,Miyagi,83
18437,2021/5/28,Akita,12
18438,2021/5/28,Yamagata,40
18439,2021/5/28,Fukushima,140
18440,2021/5/28,Ibaraki,145
18441,2021/5/28,Tochigi,78
18442,2021/5/28,Gunma,136
18443,2021/5/28,Saitama,782
18444,2021/5/28,Chiba,677
18445,2021/5/28,Tokyo,2048
18446,2021/5/28,Kanagawa,878
18447,2021/5/28,Niigata,36
18448,2021/5/28,Toyama,35
18449,2021/5/28,Ishikawa,101
18450,2021/5/28,Fukui,34
18451,2021/5/28,Yamanashi,19
18452,2021/5/28,Nagano,83
18453,2021/5/28,Gifu,158
18454,2021/5/28,Shizuoka,136
18455,2021/5/28,Aichi,758
18456,2021/5/28,Mie,103
18457,2021/5/28,Shiga,79
18458,2021/5/28,Kyoto,208
18459,2021/5/28,Osaka,2260
18460,2021/5/28,Hyogo,1158
18461,2021/5/28,Nara,114
18462,2021/5/28,Wakayama,43
18463,2021/5/28,Tottori,2
18464,2021/5/28,Shimane,0
18465,2021/5/28,Okayama,102
18466,2021/5/28,Hiroshima,125
18467,2021/5/28,Yamaguchi,60
18468,2021/5/28,Tokushima,61
18469,2021/5/28,Kagawa,24
18470,2021/5/28,Ehime,72
18471,2021/5/28,Kochi,20
18472,2021/5/28,Fukuoka,440
18473,2021/5/28,Saga,19
18474,2021/5/28,Nagasaki,63
18475,2021/5/28,Kumamoto,97
18476,2021/5/28,Oita,45
18477,2021/5/28,Miyazaki,25
18478,2021/5/28,Kagoshima,30
18479,2021/5/28,Okinawa,148
18480,2021/5/29,ALL,12917
18481,2021/5/29,Hokkaido,1078
18482,2021/5/29,Aomori,30
18483,2021/5/29,Iwate,43
18484,2021/5/29,Miyagi,83
18485,2021/5/29,Akita,12
18486,2021/5/29,Yamagata,41
18487,2021/5/29,Fukushima,141
18488,2021/5/29,Ibaraki,147
18489,2021/5/29,Tochigi,78
18490,2021/5/29,Gunma,137
18491,2021/5/29,Saitama,782
18492,2021/5/29,Chiba,677
18493,2021/5/29,Tokyo,2054
18494,2021/5/29,Kanagawa,882
18495,2021/5/29,Niigata,36
18496,2021/5/29,Toyama,35
18497,2021/5/29,Ishikawa,102
18498,2021/5/29,Fukui,34
18499,2021/5/29,Yamanashi,19
18500,2021/5/29,Nagano,83
18501,2021/5/29,Gifu,161
18502,2021/5/29,Shizuoka,136
18503,2021/5/29,Aichi,771
18504,2021/5/29,Mie,104
18505,2021/5/29,Shiga,79
18506,2021/5/29,Kyoto,210
18507,2021/5/29,Osaka,2291
18508,2021/5/29,Hyogo,1167
18509,2021/5/29,Nara,115
18510,2021/5/29,Wakayama,43
18511,2021/5/29,Tottori,2
18512,2021/5/29,Shimane,0
18513,2021/5/29,Okayama,103
18514,2021/5/29,Hiroshima,126
18515,2021/5/29,Yamaguchi,60
18516,2021/5/29,Tokushima,61
18517,2021/5/29,Kagawa,24
18518,2021/5/29,Ehime,72
18519,2021/5/29,Kochi,20
18520,2021/5/29,Fukuoka,448
18521,2021/5/29,Saga,19
18522,2021/5/29,Nagasaki,64
18523,2021/5/29,Kumamoto,97
18524,2021/5/29,Oita,47
18525,2021/5/29,Miyazaki,25
18526,2021/5/29,Kagoshima,30
18527,2021/5/29,Okinawa,148
18528,2021/5/30,ALL,12964
18529,2021/5/30,Hokkaido,1093
18530,2021/5/30,Aomori,30
18531,2021/5/30,Iwate,44
18532,2021/5/30,Miyagi,83
18533,2021/5/30,Akita,12
18534,2021/5/30,Yamagata,41
18535,2021/5/30,Fukushima,143
18536,2021/5/30,Ibaraki,147
18537,2021/5/30,Tochigi,78
18538,2021/5/30,Gunma,138
18539,2021/5/30,Saitama,784
18540,2021/5/30,Chiba,677
18541,2021/5/30,Tokyo,2054
18542,2021/5/30,Kanagawa,882
18543,2021/5/30,Niigata,36
18544,2021/5/30,Toyama,35
18545,2021/5/30,Ishikawa,104
18546,2021/5/30,Fukui,34
18547,2021/5/30,Yamanashi,19
18548,2021/5/30,Nagano,83
18549,2021/5/30,Gifu,163
18550,2021/5/30,Shizuoka,136
18551,2021/5/30,Aichi,777
18552,2021/5/30,Mie,105
18553,2021/5/30,Shiga,79
18554,2021/5/30,Kyoto,210
18555,2021/5/30,Osaka,2299
18556,2021/5/30,Hyogo,1172
18557,2021/5/30,Nara,115
18558,2021/5/30,Wakayama,44
18559,2021/5/30,Tottori,2
18560,2021/5/30,Shimane,0
18561,2021/5/30,Okayama,103
18562,2021/5/30,Hiroshima,126
18563,2021/5/30,Yamaguchi,60
18564,2021/5/30,Tokushima,61
18565,2021/5/30,Kagawa,24
18566,2021/5/30,Ehime,72
18567,2021/5/30,Kochi,20
18568,2021/5/30,Fukuoka,449
18569,2021/5/30,Saga,19
18570,2021/5/30,Nagasaki,64
18571,2021/5/30,Kumamoto,97
18572,2021/5/30,Oita,47
18573,2021/5/30,Miyazaki,25
18574,2021/5/30,Kagoshima,30
18575,2021/5/30,Okinawa,148
18576,2021/5/31,ALL,13045
18577,2021/5/31,Hokkaido,1112
18578,2021/5/31,Aomori,30
18579,2021/5/31,Iwate,45
18580,2021/5/31,Miyagi,83
18581,2021/5/31,Akita,14
18582,2021/5/31,Yamagata,41
18583,2021/5/31,Fukushima,144
18584,2021/5/31,Ibaraki,149
18585,2021/5/31,Tochigi,78
18586,2021/5/31,Gunma,138
18587,2021/5/31,Saitama,784
18588,2021/5/31,Chiba,677
18589,2021/5/31,Tokyo,2055
18590,2021/5/31,Kanagawa,882
18591,2021/5/31,Niigata,36
18592,2021/5/31,Toyama,35
18593,2021/5/31,Ishikawa,105
18594,2021/5/31,Fukui,34
18595,2021/5/31,Yamanashi,19
18596,2021/5/31,Nagano,83
18597,2021/5/31,Gifu,163
18598,2021/5/31,Shizuoka,137
18599,2021/5/31,Aichi,785
18600,2021/5/31,Mie,106
18601,2021/5/31,Shiga,79
18602,2021/5/31,Kyoto,210
18603,2021/5/31,Osaka,2315
18604,2021/5/31,Hyogo,1181
18605,2021/5/31,Nara,115
18606,2021/5/31,Wakayama,44
18607,2021/5/31,Tottori,2
18608,2021/5/31,Shimane,0
18609,2021/5/31,Okayama,105
18610,2021/5/31,Hiroshima,130
18611,2021/5/31,Yamaguchi,62
18612,2021/5/31,Tokushima,61
18613,2021/5/31,Kagawa,24
18614,2021/5/31,Ehime,72
18615,2021/5/31,Kochi,20
18616,2021/5/31,Fukuoka,457
18617,2021/5/31,Saga,19
18618,2021/5/31,Nagasaki,65
18619,2021/5/31,Kumamoto,97
18620,2021/5/31,Oita,47
18621,2021/5/31,Miyazaki,25
18622,2021/5/31,Kagoshima,30
18623,2021/5/31,Okinawa,150
18624,2021/6/1,ALL,13136
18625,2021/6/1,Hokkaido,1128
18626,2021/6/1,Aomori,30
18627,2021/6/1,Iwate,45
18628,2021/6/1,Miyagi,83
18629,2021/6/1,Akita,14
18630,2021/6/1,Yamagata,41
18631,2021/6/1,Fukushima,144
18632,2021/6/1,Ibaraki,150
18633,2021/6/1,Tochigi,78
18634,2021/6/1,Gunma,139
18635,2021/6/1,Saitama,787
18636,2021/6/1,Chiba,679
18637,2021/6/1,Tokyo,2062
18638,2021/6/1,Kanagawa,884
18639,2021/6/1,Niigata,36
18640,2021/6/1,Toyama,36
18641,2021/6/1,Ishikawa,106
18642,2021/6/1,Fukui,34
18643,2021/6/1,Yamanashi,19
18644,2021/6/1,Nagano,84
18645,2021/6/1,Gifu,165
18646,2021/6/1,Shizuoka,138
18647,2021/6/1,Aichi,791
18648,2021/6/1,Mie,107
18649,2021/6/1,Shiga,80
18650,2021/6/1,Kyoto,212
18651,2021/6/1,Osaka,2336
18652,2021/6/1,Hyogo,1192
18653,2021/6/1,Nara,115
18654,2021/6/1,Wakayama,44
18655,2021/6/1,Tottori,2
18656,2021/6/1,Shimane,0
18657,2021/6/1,Okayama,106
18658,2021/6/1,Hiroshima,131
18659,2021/6/1,Yamaguchi,64
18660,2021/6/1,Tokushima,61
18661,2021/6/1,Kagawa,25
18662,2021/6/1,Ehime,72
18663,2021/6/1,Kochi,20
18664,2021/6/1,Fukuoka,461
18665,2021/6/1,Saga,19
18666,2021/6/1,Nagasaki,66
18667,2021/6/1,Kumamoto,97
18668,2021/6/1,Oita,47
18669,2021/6/1,Miyazaki,25
18670,2021/6/1,Kagoshima,30
18671,2021/6/1,Okinawa,151
18672,2021/6/2,ALL,13241
18673,2021/6/2,Hokkaido,1138
18674,2021/6/2,Aomori,30
18675,2021/6/2,Iwate,45
18676,2021/6/2,Miyagi,83
18677,2021/6/2,Akita,14
18678,2021/6/2,Yamagata,42
18679,2021/6/2,Fukushima,144
18680,2021/6/2,Ibaraki,151
18681,2021/6/2,Tochigi,78
18682,2021/6/2,Gunma,139
18683,2021/6/2,Saitama,791
18684,2021/6/2,Chiba,681
18685,2021/6/2,Tokyo,2075
18686,2021/6/2,Kanagawa,886
18687,2021/6/2,Niigata,39
18688,2021/6/2,Toyama,36
18689,2021/6/2,Ishikawa,106
18690,2021/6/2,Fukui,34
18691,2021/6/2,Yamanashi,19
18692,2021/6/2,Nagano,84
18693,2021/6/2,Gifu,166
18694,2021/6/2,Shizuoka,138
18695,2021/6/2,Aichi,803
18696,2021/6/2,Mie,107
18697,2021/6/2,Shiga,81
18698,2021/6/2,Kyoto,214
18699,2021/6/2,Osaka,2363
18700,2021/6/2,Hyogo,1202
18701,2021/6/2,Nara,115
18702,2021/6/2,Wakayama,45
18703,2021/6/2,Tottori,2
18704,2021/6/2,Shimane,0
18705,2021/6/2,Okayama,106
18706,2021/6/2,Hiroshima,134
18707,2021/6/2,Yamaguchi,64
18708,2021/6/2,Tokushima,61
18709,2021/6/2,Kagawa,26
18710,2021/6/2,Ehime,72
18711,2021/6/2,Kochi,20
18712,2021/6/2,Fukuoka,465
18713,2021/6/2,Saga,19
18714,2021/6/2,Nagasaki,67
18715,2021/6/2,Kumamoto,98
18716,2021/6/2,Oita,50
18717,2021/6/2,Miyazaki,26
18718,2021/6/2,Kagoshima,30
18719,2021/6/2,Okinawa,152
18720,2021/6/3,ALL,13360
18721,2021/6/3,Hokkaido,1156
18722,2021/6/3,Aomori,30
18723,2021/6/3,Iwate,45
18724,2021/6/3,Miyagi,83
18725,2021/6/3,Akita,14
18726,2021/6/3,Yamagata,43
18727,2021/6/3,Fukushima,147
18728,2021/6/3,Ibaraki,151
18729,2021/6/3,Tochigi,78
18730,2021/6/3,Gunma,139
18731,2021/6/3,Saitama,794
18732,2021/6/3,Chiba,686
18733,2021/6/3,Tokyo,2091
18734,2021/6/3,Kanagawa,896
18735,2021/6/3,Niigata,39
18736,2021/6/3,Toyama,36
18737,2021/6/3,Ishikawa,108
18738,2021/6/3,Fukui,34
18739,2021/6/3,Yamanashi,19
18740,2021/6/3,Nagano,85
18741,2021/6/3,Gifu,167
18742,2021/6/3,Shizuoka,138
18743,2021/6/3,Aichi,816
18744,2021/6/3,Mie,107
18745,2021/6/3,Shiga,81
18746,2021/6/3,Kyoto,215
18747,2021/6/3,Osaka,2382
18748,2021/6/3,Hyogo,1206
18749,2021/6/3,Nara,117
18750,2021/6/3,Wakayama,45
18751,2021/6/3,Tottori,2
18752,2021/6/3,Shimane,0
18753,2021/6/3,Okayama,108
18754,2021/6/3,Hiroshima,137
18755,2021/6/3,Yamaguchi,65
18756,2021/6/3,Tokushima,62
18757,2021/6/3,Kagawa,26
18758,2021/6/3,Ehime,73
18759,2021/6/3,Kochi,20
18760,2021/6/3,Fukuoka,469
18761,2021/6/3,Saga,20
18762,2021/6/3,Nagasaki,68
18763,2021/6/3,Kumamoto,101
18764,2021/6/3,Oita,52
18765,2021/6/3,Miyazaki,26
18766,2021/6/3,Kagoshima,30
18767,2021/6/3,Okinawa,153
18768,2021/6/4,ALL,13445
18769,2021/6/4,Hokkaido,1163
18770,2021/6/4,Aomori,30
18771,2021/6/4,Iwate,45
18772,2021/6/4,Miyagi,83
18773,2021/6/4,Akita,16
18774,2021/6/4,Yamagata,43
18775,2021/6/4,Fukushima,149
18776,2021/6/4,Ibaraki,152
18777,2021/6/4,Tochigi,78
18778,2021/6/4,Gunma,140
18779,2021/6/4,Saitama,794
18780,2021/6/4,Chiba,689
18781,2021/6/4,Tokyo,2095
18782,2021/6/4,Kanagawa,902
18783,2021/6/4,Niigata,40
18784,2021/6/4,Toyama,36
18785,2021/6/4,Ishikawa,108
18786,2021/6/4,Fukui,34
18787,2021/6/4,Yamanashi,19
18788,2021/6/4,Nagano,85
18789,2021/6/4,Gifu,167
18790,2021/6/4,Shizuoka,138
18791,2021/6/4,Aichi,824
18792,2021/6/4,Mie,107
18793,2021/6/4,Shiga,81
18794,2021/6/4,Kyoto,218
18795,2021/6/4,Osaka,2404
18796,2021/6/4,Hyogo,1211
18797,2021/6/4,Nara,118
18798,2021/6/4,Wakayama,45
18799,2021/6/4,Tottori,2
18800,2021/6/4,Shimane,0
18801,2021/6/4,Okayama,109
18802,2021/6/4,Hiroshima,140
18803,2021/6/4,Yamaguchi,65
18804,2021/6/4,Tokushima,62
18805,2021/6/4,Kagawa,26
18806,2021/6/4,Ehime,74
18807,2021/6/4,Kochi,21
18808,2021/6/4,Fukuoka,476
18809,2021/6/4,Saga,21
18810,2021/6/4,Nagasaki,68
18811,2021/6/4,Kumamoto,103
18812,2021/6/4,Oita,55
18813,2021/6/4,Miyazaki,26
18814,2021/6/4,Kagoshima,30
18815,2021/6/4,Okinawa,153
18816,2021/6/5,ALL,13519
18817,2021/6/5,Hokkaido,1179
18818,2021/6/5,Aomori,30
18819,2021/6/5,Iwate,46
18820,2021/6/5,Miyagi,83
18821,2021/6/5,Akita,16
18822,2021/6/5,Yamagata,45
18823,2021/6/5,Fukushima,152
18824,2021/6/5,Ibaraki,152
18825,2021/6/5,Tochigi,78
18826,2021/6/5,Gunma,142
18827,2021/6/5,Saitama,799
18828,2021/6/5,Chiba,689
18829,2021/6/5,Tokyo,2103
18830,2021/6/5,Kanagawa,908
18831,2021/6/5,Niigata,40
18832,2021/6/5,Toyama,36
18833,2021/6/5,Ishikawa,108
18834,2021/6/5,Fukui,34
18835,2021/6/5,Yamanashi,19
18836,2021/6/5,Nagano,85
18837,2021/6/5,Gifu,168
18838,2021/6/5,Shizuoka,138
18839,2021/6/5,Aichi,832
18840,2021/6/5,Mie,107
18841,2021/6/5,Shiga,82
18842,2021/6/5,Kyoto,219
18843,2021/6/5,Osaka,2412
18844,2021/6/5,Hyogo,1214
18845,2021/6/5,Nara,118
18846,2021/6/5,Wakayama,45
18847,2021/6/5,Tottori,2
18848,2021/6/5,Shimane,0
18849,2021/6/5,Okayama,110
18850,2021/6/5,Hiroshima,144
18851,2021/6/5,Yamaguchi,65
18852,2021/6/5,Tokushima,63
18853,2021/6/5,Kagawa,26
18854,2021/6/5,Ehime,74
18855,2021/6/5,Kochi,21
18856,2021/6/5,Fukuoka,478
18857,2021/6/5,Saga,21
18858,2021/6/5,Nagasaki,68
18859,2021/6/5,Kumamoto,104
18860,2021/6/5,Oita,55
18861,2021/6/5,Miyazaki,26
18862,2021/6/5,Kagoshima,30
18863,2021/6/5,Okinawa,153
18864,2021/6/6,ALL,13570
18865,2021/6/6,Hokkaido,1191
18866,2021/6/6,Aomori,30
18867,2021/6/6,Iwate,46
18868,2021/6/6,Miyagi,83
18869,2021/6/6,Akita,16
18870,2021/6/6,Yamagata,45
18871,2021/6/6,Fukushima,153
18872,2021/6/6,Ibaraki,153
18873,2021/6/6,Tochigi,78
18874,2021/6/6,Gunma,144
18875,2021/6/6,Saitama,800
18876,2021/6/6,Chiba,690
18877,2021/6/6,Tokyo,2108
18878,2021/6/6,Kanagawa,909
18879,2021/6/6,Niigata,40
18880,2021/6/6,Toyama,36
18881,2021/6/6,Ishikawa,109
18882,2021/6/6,Fukui,34
18883,2021/6/6,Yamanashi,19
18884,2021/6/6,Nagano,85
18885,2021/6/6,Gifu,168
18886,2021/6/6,Shizuoka,138
18887,2021/6/6,Aichi,839
18888,2021/6/6,Mie,107
18889,2021/6/6,Shiga,82
18890,2021/6/6,Kyoto,221
18891,2021/6/6,Osaka,2417
18892,2021/6/6,Hyogo,1220
18893,2021/6/6,Nara,118
18894,2021/6/6,Wakayama,45
18895,2021/6/6,Tottori,2
18896,2021/6/6,Shimane,0
18897,2021/6/6,Okayama,111
18898,2021/6/6,Hiroshima,144
18899,2021/6/6,Yamaguchi,67
18900,2021/6/6,Tokushima,63
18901,2021/6/6,Kagawa,26
18902,2021/6/6,Ehime,74
18903,2021/6/6,Kochi,21
18904,2021/6/6,Fukuoka,479
18905,2021/6/6,Saga,21
18906,2021/6/6,Nagasaki,68
18907,2021/6/6,Kumamoto,105
18908,2021/6/6,Oita,55
18909,2021/6/6,Miyazaki,26
18910,2021/6/6,Kagoshima,31
18911,2021/6/6,Okinawa,153
18912,2021/6/7,ALL,13641
18913,2021/6/7,Hokkaido,1206
18914,2021/6/7,Aomori,30
18915,2021/6/7,Iwate,46
18916,2021/6/7,Miyagi,84
18917,2021/6/7,Akita,18
18918,2021/6/7,Yamagata,45
18919,2021/6/7,Fukushima,153
18920,2021/6/7,Ibaraki,154
18921,2021/6/7,Tochigi,79
18922,2021/6/7,Gunma,145
18923,2021/6/7,Saitama,801
18924,2021/6/7,Chiba,691
18925,2021/6/7,Tokyo,2111
18926,2021/6/7,Kanagawa,910
18927,2021/6/7,Niigata,40
18928,2021/6/7,Toyama,36
18929,2021/6/7,Ishikawa,109
18930,2021/6/7,Fukui,34
18931,2021/6/7,Yamanashi,20
18932,2021/6/7,Nagano,85
18933,2021/6/7,Gifu,170
18934,2021/6/7,Shizuoka,139
18935,2021/6/7,Aichi,843
18936,2021/6/7,Mie,107
18937,2021/6/7,Shiga,82
18938,2021/6/7,Kyoto,221
18939,2021/6/7,Osaka,2432
18940,2021/6/7,Hyogo,1228
18941,2021/6/7,Nara,119
18942,2021/6/7,Wakayama,45
18943,2021/6/7,Tottori,2
18944,2021/6/7,Shimane,0
18945,2021/6/7,Okayama,113
18946,2021/6/7,Hiroshima,145
18947,2021/6/7,Yamaguchi,68
18948,2021/6/7,Tokushima,63
18949,2021/6/7,Kagawa,26
18950,2021/6/7,Ehime,74
18951,2021/6/7,Kochi,21
18952,2021/6/7,Fukuoka,482
18953,2021/6/7,Saga,22
18954,2021/6/7,Nagasaki,68
18955,2021/6/7,Kumamoto,108
18956,2021/6/7,Oita,55
18957,2021/6/7,Miyazaki,26
18958,2021/6/7,Kagoshima,31
18959,2021/6/7,Okinawa,154
18960,2021/6/8,ALL,13739
18961,2021/6/8,Hokkaido,1225
18962,2021/6/8,Aomori,30
18963,2021/6/8,Iwate,46
18964,2021/6/8,Miyagi,84
18965,2021/6/8,Akita,18
18966,2021/6/8,Yamagata,45
18967,2021/6/8,Fukushima,153
18968,2021/6/8,Ibaraki,155
18969,2021/6/8,Tochigi,79
18970,2021/6/8,Gunma,146
18971,2021/6/8,Saitama,805
18972,2021/6/8,Chiba,692
18973,2021/6/8,Tokyo,2121
18974,2021/6/8,Kanagawa,913
18975,2021/6/8,Niigata,40
18976,2021/6/8,Toyama,37
18977,2021/6/8,Ishikawa,109
18978,2021/6/8,Fukui,34
18979,2021/6/8,Yamanashi,20
18980,2021/6/8,Nagano,87
18981,2021/6/8,Gifu,171
18982,2021/6/8,Shizuoka,141
18983,2021/6/8,Aichi,851
18984,2021/6/8,Mie,107
18985,2021/6/8,Shiga,82
18986,2021/6/8,Kyoto,223
18987,2021/6/8,Osaka,2457
18988,2021/6/8,Hyogo,1237
18989,2021/6/8,Nara,119
18990,2021/6/8,Wakayama,45
18991,2021/6/8,Tottori,2
18992,2021/6/8,Shimane,0
18993,2021/6/8,Okayama,114
18994,2021/6/8,Hiroshima,145
18995,2021/6/8,Yamaguchi,69
18996,2021/6/8,Tokushima,63
18997,2021/6/8,Kagawa,26
18998,2021/6/8,Ehime,75
18999,2021/6/8,Kochi,21
19000,2021/6/8,Fukuoka,484
19001,2021/6/8,Saga,22
19002,2021/6/8,Nagasaki,68
19003,2021/6/8,Kumamoto,108
19004,2021/6/8,Oita,58
19005,2021/6/8,Miyazaki,26
19006,2021/6/8,Kagoshima,32
19007,2021/6/8,Okinawa,154
19008,2021/6/9,ALL,13837
19009,2021/6/9,Hokkaido,1241
19010,2021/6/9,Aomori,30
19011,2021/6/9,Iwate,46
19012,2021/6/9,Miyagi,84
19013,2021/6/9,Akita,18
19014,2021/6/9,Yamagata,46
19015,2021/6/9,Fukushima,155
19016,2021/6/9,Ibaraki,157
19017,2021/6/9,Tochigi,80
19018,2021/6/9,Gunma,146
19019,2021/6/9,Saitama,807
19020,2021/6/9,Chiba,692
19021,2021/6/9,Tokyo,2128
19022,2021/6/9,Kanagawa,918
19023,2021/6/9,Niigata,45
19024,2021/6/9,Toyama,37
19025,2021/6/9,Ishikawa,110
19026,2021/6/9,Fukui,34
19027,2021/6/9,Yamanashi,20
19028,2021/6/9,Nagano,87
19029,2021/6/9,Gifu,175
19030,2021/6/9,Shizuoka,143
19031,2021/6/9,Aichi,858
19032,2021/6/9,Mie,107
19033,2021/6/9,Shiga,83
19034,2021/6/9,Kyoto,225
19035,2021/6/9,Osaka,2484
19036,2021/6/9,Hyogo,1241
19037,2021/6/9,Nara,119
19038,2021/6/9,Wakayama,47
19039,2021/6/9,Tottori,2
19040,2021/6/9,Shimane,0
19041,2021/6/9,Okayama,115
19042,2021/6/9,Hiroshima,145
19043,2021/6/9,Yamaguchi,69
19044,2021/6/9,Tokushima,63
19045,2021/6/9,Kagawa,26
19046,2021/6/9,Ehime,75
19047,2021/6/9,Kochi,21
19048,2021/6/9,Fukuoka,487
19049,2021/6/9,Saga,23
19050,2021/6/9,Nagasaki,68
19051,2021/6/9,Kumamoto,108
19052,2021/6/9,Oita,58
19053,2021/6/9,Miyazaki,26
19054,2021/6/9,Kagoshima,32
19055,2021/6/9,Okinawa,156
19056,2021/6/10,ALL,13903
19057,2021/6/10,Hokkaido,1252
19058,2021/6/10,Aomori,30
19059,2021/6/10,Iwate,46
19060,2021/6/10,Miyagi,84
19061,2021/6/10,Akita,18
19062,2021/6/10,Yamagata,46
19063,2021/6/10,Fukushima,155
19064,2021/6/10,Ibaraki,157
19065,2021/6/10,Tochigi,80
19066,2021/6/10,Gunma,147
19067,2021/6/10,Saitama,810
19068,2021/6/10,Chiba,693
19069,2021/6/10,Tokyo,2134
19070,2021/6/10,Kanagawa,920
19071,2021/6/10,Niigata,46
19072,2021/6/10,Toyama,37
19073,2021/6/10,Ishikawa,110
19074,2021/6/10,Fukui,34
19075,2021/6/10,Yamanashi,20
19076,2021/6/10,Nagano,87
19077,2021/6/10,Gifu,175
19078,2021/6/10,Shizuoka,143
19079,2021/6/10,Aichi,866
19080,2021/6/10,Mie,108
19081,2021/6/10,Shiga,83
19082,2021/6/10,Kyoto,226
19083,2021/6/10,Osaka,2501
19084,2021/6/10,Hyogo,1246
19085,2021/6/10,Nara,120
19086,2021/6/10,Wakayama,47
19087,2021/6/10,Tottori,2
19088,2021/6/10,Shimane,0
19089,2021/6/10,Okayama,119
19090,2021/6/10,Hiroshima,146
19091,2021/6/10,Yamaguchi,69
19092,2021/6/10,Tokushima,63
19093,2021/6/10,Kagawa,26
19094,2021/6/10,Ehime,75
19095,2021/6/10,Kochi,21
19096,2021/6/10,Fukuoka,488
19097,2021/6/10,Saga,23
19098,2021/6/10,Nagasaki,68
19099,2021/6/10,Kumamoto,108
19100,2021/6/10,Oita,58
19101,2021/6/10,Miyazaki,27
19102,2021/6/10,Kagoshima,33
19103,2021/6/10,Okinawa,156
19104,2021/6/11,ALL,13972
19105,2021/6/11,Hokkaido,1269
19106,2021/6/11,Aomori,30
19107,2021/6/11,Iwate,46
19108,2021/6/11,Miyagi,84
19109,2021/6/11,Akita,19
19110,2021/6/11,Yamagata,46
19111,2021/6/11,Fukushima,155
19112,2021/6/11,Ibaraki,157
19113,2021/6/11,Tochigi,80
19114,2021/6/11,Gunma,148
19115,2021/6/11,Saitama,814
19116,2021/6/11,Chiba,693
19117,2021/6/11,Tokyo,2142
19118,2021/6/11,Kanagawa,921
19119,2021/6/11,Niigata,46
19120,2021/6/11,Toyama,37
19121,2021/6/11,Ishikawa,110
19122,2021/6/11,Fukui,34
19123,2021/6/11,Yamanashi,20
19124,2021/6/11,Nagano,87
19125,2021/6/11,Gifu,176
19126,2021/6/11,Shizuoka,143
19127,2021/6/11,Aichi,875
19128,2021/6/11,Mie,108
19129,2021/6/11,Shiga,83
19130,2021/6/11,Kyoto,227
19131,2021/6/11,Osaka,2512
19132,2021/6/11,Hyogo,1255
19133,2021/6/11,Nara,120
19134,2021/6/11,Wakayama,47
19135,2021/6/11,Tottori,2
19136,2021/6/11,Shimane,0
19137,2021/6/11,Okayama,120
19138,2021/6/11,Hiroshima,150
19139,2021/6/11,Yamaguchi,69
19140,2021/6/11,Tokushima,63
19141,2021/6/11,Kagawa,26
19142,2021/6/11,Ehime,75
19143,2021/6/11,Kochi,21
19144,2021/6/11,Fukuoka,488
19145,2021/6/11,Saga,23
19146,2021/6/11,Nagasaki,68
19147,2021/6/11,Kumamoto,108
19148,2021/6/11,Oita,59
19149,2021/6/11,Miyazaki,27
19150,2021/6/11,Kagoshima,33
19151,2021/6/11,Okinawa,156
19152,2021/6/12,ALL,14028
19153,2021/6/12,Hokkaido,1284
19154,2021/6/12,Aomori,30
19155,2021/6/12,Iwate,46
19156,2021/6/12,Miyagi,84
19157,2021/6/12,Akita,19
19158,2021/6/12,Yamagata,46
